"Movie ID","Byte Length","Stub v/s Not Stub",,,
5364,8069,"Generic",,,
5365,7947,"Generic",,,
5366,7294,"Generic",,,
5367,10237,"Generic",,,
5368,7468,"Generic",,,
5369,8547,"Generic",,,
5370,8425,"Generic",,,
5371,10869,"Generic",,,
5372,9719,"Generic",,,
5373,7482,"Generic",,,
5374,8735,"Generic",,,
5375,7693,"Generic",,,
5376,7614,"Generic",,,
5377,7300,"Generic",,,
5378,7384,"Generic",,,
5379,8951,"Generic",,,
5380,8028,"Generic",,,
5381,9803,"Generic",,,
5382,6718,"Generic",,,
5383,7092,"Generic",,,
5384,6037,"Generic",,,
5385,8251,"Generic",,,
5386,11779,"Generic",,,
5387,7897,"Generic",,,
5388,8030,"Generic",,,
5389,7461,"Generic",,,
5390,8247,"Generic",,,
5391,7713,"Generic",,,
5392,7394,"Generic",,,
5393,8981,"Generic",,,
5394,9017,"Generic",,,
5395,6786,"Generic",,,
5396,7657,"Generic",,,
5397,6774,"Generic",,,
5398,7115,"Generic",,,
5399,6066,"Generic",,,
5400,6876,"Generic",,,
5401,8604,"Generic",,,
5402,7713,"Generic",,,
5403,7419,"Generic",,,
5404,7452,"Generic",,,
5405,9249,"Generic",,,
5406,8086,"Generic",,,
5407,8775,"Generic",,,
5408,9816,"Generic",,,
5409,7388,"Generic",,,
5410,7861,"Generic",,,
5411,7597,"Generic",,,
5412,9745,"Generic",,,
5413,8134,"Generic",,,
5414,7025,"Generic",,,
5415,7201,"Generic",,,
5416,8863,"Generic",,,
5417,6324,"Generic",,,
5418,9092,"Generic",,,
5419,9154,"Generic",,,
5420,6088,"Generic",,,
5421,7283,"Generic",,,
5422,9279,"Generic",,,
5423,10296,"Generic",,,
5424,10766,"Generic",,,
5425,7075,"Generic",,,
5426,9037,"Generic",,,
5427,7368,"Generic",,,
5428,7667,"Generic",,,
5429,7030,"Generic",,,
5430,10257,"Generic",,,
5431,8176,"Generic",,,
5432,7019,"Generic",,,
5433,6363,"Generic",,,
5434,6683,"Generic",,,
5435,6178,"Generic",,,
5436,6878,"Generic",,,
5437,5599,"Generic",,,
5438,7040,"Generic",,,
5439,6857,"Generic",,,
5440,7059,"Generic",,,
5441,14676,"Generic",,,
5442,6575,"Generic",,,
5443,5745,"Generic",,,
5444,4250,"Stub",,,
5445,7817,"Generic",,,
5446,6288,"Generic",,,
5447,16875,"Generic",,,
5448,7542,"Generic",,,
5449,8321,"Generic",,,
5450,7642,"Generic",,,
5451,8519,"Generic",,,
5452,7443,"Generic",,,
5453,13438,"Generic",,,
5454,9298,"Generic",,,
5455,16404,"Generic",,,
5456,12495,"Generic",,,
5457,8429,"Generic",,,
5458,8213,"Generic",,,
5459,8824,"Generic",,,
5460,5733,"Generic",,,
5461,8670,"Generic",,,
5462,7258,"Generic",,,
5463,6311,"Generic",,,
5464,6350,"Generic",,,
5465,7780,"Generic",,,
5466,8342,"Generic",,,
5467,9931,"Generic",,,
5468,7964,"Generic",,,
5469,8597,"Generic",,,
5470,7941,"Generic",,,
5471,8257,"Generic",,,
5472,6828,"Generic",,,
5473,10190,"Generic",,,
5474,9798,"Generic",,,
5475,17814,"Generic",,,
5476,8225,"Generic",,,
5477,6708,"Generic",,,
5478,6188,"Generic",,,
5479,4465,"Stub",,,
5480,14372,"Generic",,,
5481,9795,"Generic",,,
5482,9556,"Generic",,,
5483,7361,"Generic",,,
5484,13111,"Generic",,,
5485,6715,"Generic",,,
5486,8401,"Generic",,,
5487,10074,"Generic",,,
5488,7081,"Generic",,,
5489,7149,"Generic",,,
5490,8361,"Generic",,,
5491,14342,"Generic",,,
5492,7761,"Generic",,,
5493,20579,"Generic",,,
5494,6432,"Generic",,,
5495,17678,"Generic",,,
5496,8975,"Generic",,,
5497,10430,"Generic",,,
5498,14268,"Generic",,,
5499,12371,"Generic",,,
5500,6964,"Generic",,,
5501,8489,"Generic",,,
5502,8195,"Generic",,,
5503,7057,"Generic",,,
5504,15855,"Generic",,,
5505,11145,"Generic",,,
5506,7762,"Generic",,,
5507,7005,"Generic",,,
5508,8947,"Generic",,,
5509,8640,"Generic",,,
5510,8580,"Generic",,,
5511,11584,"Generic",,,
5512,7791,"Generic",,,
5513,8271,"Generic",,,
5514,10470,"Generic",,,
5515,13316,"Generic",,,
5516,12728,"Generic",,,
5517,6577,"Generic",,,
5518,8242,"Generic",,,
5519,7980,"Generic",,,
5520,20407,"Generic",,,
5521,10089,"Generic",,,
5522,7443,"Generic",,,
5523,5167,"Generic",,,
5524,7667,"Generic",,,
5525,9288,"Generic",,,
5526,7311,"Generic",,,
5527,12157,"Generic",,,
5528,7902,"Generic",,,
5529,8735,"Generic",,,
5530,9358,"Generic",,,
5531,7469,"Generic",,,
5532,7904,"Generic",,,
5533,6534,"Generic",,,
5534,10740,"Generic",,,
5535,7958,"Generic",,,
5536,6462,"Generic",,,
5537,14896,"Generic",,,
5538,12838,"Generic",,,
5539,8316,"Generic",,,
5540,7988,"Generic",,,
5541,8143,"Generic",,,
5542,9705,"Generic",,,
5543,9131,"Generic",,,
5544,7616,"Generic",,,
5545,9805,"Generic",,,
5546,9300,"Generic",,,
5547,10004,"Generic",,,
5548,9070,"Generic",,,
5549,7234,"Generic",,,
5550,9488,"Generic",,,
5551,7408,"Generic",,,
5552,8899,"Generic",,,
5553,8776,"Generic",,,
5554,6763,"Generic",,,
5555,8904,"Generic",,,
5556,7501,"Generic",,,
5557,7907,"Generic",,,
5558,7742,"Generic",,,
5559,11689,"Generic",,,
5560,17140,"Generic",,,
5561,8827,"Generic",,,
5562,12144,"Generic",,,
5563,6335,"Generic",,,
5564,7881,"Generic",,,
5565,5617,"Generic",,,
5566,8593,"Generic",,,
5567,9670,"Generic",,,
5568,8113,"Generic",,,
5569,9885,"Generic",,,
5570,9304,"Generic",,,
5571,12004,"Generic",,,
5572,10177,"Generic",,,
5573,8883,"Generic",,,
5574,8767,"Generic",,,
5575,7958,"Generic",,,
5576,12568,"Generic",,,
5577,7262,"Generic",,,
5578,8088,"Generic",,,
5579,8452,"Generic",,,
5580,10751,"Generic",,,
5581,7408,"Generic",,,
5582,8103,"Generic",,,
5583,10387,"Generic",,,
5584,7824,"Generic",,,
5585,9448,"Generic",,,
5586,6407,"Generic",,,
5587,10972,"Generic",,,
5588,12323,"Generic",,,
5589,8276,"Generic",,,
5590,8426,"Generic",,,
5591,9971,"Generic",,,
5592,7601,"Generic",,,
5593,9102,"Generic",,,
5594,8535,"Generic",,,
5595,7734,"Generic",,,
5596,8699,"Generic",,,
5597,6648,"Generic",,,
5598,8450,"Generic",,,
5599,11222,"Generic",,,
5600,12824,"Generic",,,
5601,8925,"Generic",,,
5602,9620,"Generic",,,
5603,7717,"Generic",,,
5604,7598,"Generic",,,
5605,7723,"Generic",,,
5606,7881,"Generic",,,
5607,9033,"Generic",,,
5608,25707,"Generic",,,
5609,20906,"Generic",,,
5610,9138,"Generic",,,
5611,7902,"Generic",,,
5612,9161,"Generic",,,
5613,11259,"Generic",,,
5614,10130,"Generic",,,
5615,9384,"Generic",,,
5616,8076,"Generic",,,
5617,7859,"Generic",,,
5618,15334,"Generic",,,
5619,7135,"Generic",,,
5620,5638,"Generic",,,
5621,8459,"Generic",,,
5622,18054,"Generic",,,
5623,8769,"Generic",,,
5624,7323,"Generic",,,
5625,8681,"Generic",,,
5626,9608,"Generic",,,
5627,8626,"Generic",,,
5628,10652,"Generic",,,
5629,6664,"Generic",,,
5630,6790,"Generic",,,
5631,7209,"Generic",,,
5632,8334,"Generic",,,
5633,7979,"Generic",,,
5634,10045,"Generic",,,
5635,9233,"Generic",,,
5636,11124,"Generic",,,
5637,8531,"Generic",,,
5638,8083,"Generic",,,
5639,9118,"Generic",,,
5640,9308,"Generic",,,
5641,10911,"Generic",,,
5642,9379,"Generic",,,
5643,7922,"Generic",,,
5644,9135,"Generic",,,
5645,9330,"Generic",,,
5646,6993,"Generic",,,
5647,8662,"Generic",,,
5648,10212,"Generic",,,
5649,7301,"Generic",,,
5650,12389,"Generic",,,
5651,8172,"Generic",,,
5652,11917,"Generic",,,
5653,9614,"Generic",,,
5654,9400,"Generic",,,
5655,8640,"Generic",,,
5656,7063,"Generic",,,
5657,9365,"Generic",,,
5658,11623,"Generic",,,
5659,9231,"Generic",,,
5660,11394,"Generic",,,
5661,17734,"Generic",,,
5662,7401,"Generic",,,
5663,8015,"Generic",,,
5664,8125,"Generic",,,
5665,7895,"Generic",,,
5666,9338,"Generic",,,
5667,11588,"Generic",,,
5668,7153,"Generic",,,
5669,9165,"Generic",,,
5670,8648,"Generic",,,
5671,11843,"Generic",,,
5672,9532,"Generic",,,
5673,9682,"Generic",,,
5674,11525,"Generic",,,
5675,6251,"Generic",,,
5676,7648,"Generic",,,
5677,8249,"Generic",,,
5678,7753,"Generic",,,
5679,7986,"Generic",,,
5680,9616,"Generic",,,
5681,9056,"Generic",,,
5682,10976,"Generic",,,
5683,9355,"Generic",,,
5684,7735,"Generic",,,
5685,9036,"Generic",,,
5686,10751,"Generic",,,
5687,8430,"Generic",,,
5688,7803,"Generic",,,
5689,8435,"Generic",,,
5690,9727,"Generic",,,
5691,11842,"Generic",,,
5692,10980,"Generic",,,
5693,10680,"Generic",,,
5694,7809,"Generic",,,
5695,14268,"Generic",,,
5696,10985,"Generic",,,
5697,9613,"Generic",,,
5698,7348,"Generic",,,
5699,10683,"Generic",,,
5700,8785,"Generic",,,
5701,7148,"Generic",,,
5702,8338,"Generic",,,
5703,10051,"Generic",,,
5704,10340,"Generic",,,
5705,9506,"Generic",,,
5706,13163,"Generic",,,
5707,12165,"Generic",,,
5708,8255,"Generic",,,
5709,8909,"Generic",,,
5710,8340,"Generic",,,
5711,8880,"Generic",,,
5712,7320,"Generic",,,
5713,10390,"Generic",,,
5714,13859,"Generic",,,
5715,6429,"Generic",,,
5716,7832,"Generic",,,
5717,7380,"Generic",,,
5718,7773,"Generic",,,
5719,9465,"Generic",,,
5720,7008,"Generic",,,
5721,12127,"Generic",,,
5722,6971,"Generic",,,
5723,6992,"Generic",,,
5724,13232,"Generic",,,
5725,8816,"Generic",,,
5726,12357,"Generic",,,
5727,10472,"Generic",,,
5728,7109,"Generic",,,
5729,10483,"Generic",,,
5730,8375,"Generic",,,
5731,9958,"Generic",,,
5732,8510,"Generic",,,
5733,8154,"Generic",,,
5734,7604,"Generic",,,
5735,7714,"Generic",,,
5736,7456,"Generic",,,
5737,10220,"Generic",,,
5738,8048,"Generic",,,
5739,7353,"Generic",,,
5740,6951,"Generic",,,
5741,10641,"Generic",,,
5742,8023,"Generic",,,
5743,7399,"Generic",,,
5744,10180,"Generic",,,
5745,7506,"Generic",,,
5746,9565,"Generic",,,
5747,11212,"Generic",,,
5748,7276,"Generic",,,
5749,9011,"Generic",,,
5750,9931,"Generic",,,
5751,5198,"Generic",,,
5752,6070,"Generic",,,
5753,7594,"Generic",,,
5754,7474,"Generic",,,
5755,7225,"Generic",,,
5756,6655,"Generic",,,
5757,7151,"Generic",,,
5758,6912,"Generic",,,
5759,9388,"Generic",,,
5760,6992,"Generic",,,
5761,9081,"Generic",,,
5762,9280,"Generic",,,
5763,7634,"Generic",,,
5764,8920,"Generic",,,
5765,8865,"Generic",,,
5766,6498,"Generic",,,
5767,7848,"Generic",,,
5768,9014,"Generic",,,
5769,7120,"Generic",,,
5770,9347,"Generic",,,
5771,6644,"Generic",,,
5772,7046,"Generic",,,
5773,7374,"Generic",,,
5774,7257,"Generic",,,
5775,7949,"Generic",,,
5776,10601,"Generic",,,
5777,6938,"Generic",,,
5778,7242,"Generic",,,
5779,7782,"Generic",,,
5780,6428,"Generic",,,
5781,7282,"Generic",,,
5782,9370,"Generic",,,
5783,5334,"Generic",,,
5784,7348,"Generic",,,
5785,8032,"Generic",,,
5786,11838,"Generic",,,
5787,8562,"Generic",,,
5788,6987,"Generic",,,
5789,6807,"Generic",,,
5790,8974,"Generic",,,
5791,7705,"Generic",,,
5792,7091,"Generic",,,
5793,5529,"Generic",,,
5794,9075,"Generic",,,
5795,8760,"Generic",,,
5796,10632,"Generic",,,
5797,7523,"Generic",,,
5798,8217,"Generic",,,
5799,7568,"Generic",,,
5800,7103,"Generic",,,
5801,10174,"Generic",,,
5802,5794,"Generic",,,
5803,8641,"Generic",,,
5804,6033,"Generic",,,
5805,6522,"Generic",,,
5806,7776,"Generic",,,
5807,7565,"Generic",,,
5808,8566,"Generic",,,
5809,7238,"Generic",,,
5810,6289,"Generic",,,
5811,11413,"Generic",,,
5812,6394,"Generic",,,
5813,7637,"Generic",,,
5814,9846,"Generic",,,
5815,9016,"Generic",,,
5816,8141,"Generic",,,
5817,6245,"Generic",,,
5818,7085,"Generic",,,
5819,8805,"Generic",,,
5820,6299,"Generic",,,
5821,7989,"Generic",,,
5822,7269,"Generic",,,
5823,6880,"Generic",,,
5824,8470,"Generic",,,
5825,9445,"Generic",,,
5826,4851,"Stub",,,
5827,7587,"Generic",,,
5828,7682,"Generic",,,
5829,13104,"Generic",,,
5830,9333,"Generic",,,
5831,27852,"Generic",,,
5832,10308,"Generic",,,
5833,8402,"Generic",,,
5834,6780,"Generic",,,
5835,6835,"Generic",,,
5836,9341,"Generic",,,
5837,6680,"Generic",,,
5838,6105,"Generic",,,
5839,8108,"Generic",,,
5840,9819,"Generic",,,
5841,8864,"Generic",,,
5842,6385,"Generic",,,
5843,9920,"Generic",,,
5844,7930,"Generic",,,
5845,9529,"Generic",,,
5846,11098,"Generic",,,
5847,6255,"Generic",,,
5848,7722,"Generic",,,
5849,9662,"Generic",,,
5850,10211,"Generic",,,
5851,9942,"Generic",,,
5852,8098,"Generic",,,
5853,11922,"Generic",,,
5854,8392,"Generic",,,
5855,10759,"Generic",,,
5856,10235,"Generic",,,
5857,8096,"Generic",,,
5858,10703,"Generic",,,
5859,11517,"Generic",,,
5860,27512,"Generic",,,
5861,13078,"Generic",,,
5862,11314,"Generic",,,
5863,6964,"Generic",,,
5864,7792,"Generic",,,
5865,8186,"Generic",,,
5866,8606,"Generic",,,
5867,11631,"Generic",,,
5868,10318,"Generic",,,
5869,9174,"Generic",,,
5870,6248,"Generic",,,
5871,6462,"Generic",,,
5872,5966,"Generic",,,
5873,7019,"Generic",,,
5874,9796,"Generic",,,
5875,9250,"Generic",,,
5876,8139,"Generic",,,
5877,7729,"Generic",,,
5878,7611,"Generic",,,
5879,11969,"Generic",,,
5880,8824,"Generic",,,
5881,10200,"Generic",,,
5882,5758,"Generic",,,
5883,15566,"Generic",,,
5884,7913,"Generic",,,
5885,10136,"Generic",,,
5886,8284,"Generic",,,
5887,9040,"Generic",,,
5888,6764,"Generic",,,
5889,8742,"Generic",,,
5890,8142,"Generic",,,
5891,8704,"Generic",,,
5892,14715,"Generic",,,
5893,10025,"Generic",,,
5894,6468,"Generic",,,
5895,8908,"Generic",,,
5896,10292,"Generic",,,
5897,5879,"Generic",,,
5898,11282,"Generic",,,
5899,10014,"Generic",,,
5900,7665,"Generic",,,
5901,11520,"Generic",,,
5902,8267,"Generic",,,
5903,9681,"Generic",,,
5904,7606,"Generic",,,
5905,9866,"Generic",,,
5906,7128,"Generic",,,
5907,9213,"Generic",,,
5908,6658,"Generic",,,
5909,9431,"Generic",,,
5910,9881,"Generic",,,
5911,6396,"Generic",,,
5912,6743,"Generic",,,
5913,9097,"Generic",,,
5914,15313,"Generic",,,
5915,16296,"Generic",,,
5916,6911,"Generic",,,
5917,6436,"Generic",,,
5918,9601,"Generic",,,
5919,8375,"Generic",,,
5920,8859,"Generic",,,
5921,9316,"Generic",,,
5922,8269,"Generic",,,
5923,9391,"Generic",,,
5924,9611,"Generic",,,
5925,10179,"Generic",,,
5926,5005,"Generic",,,
5927,8868,"Generic",,,
5928,12412,"Generic",,,
5929,8419,"Generic",,,
5930,8272,"Generic",,,
5931,8976,"Generic",,,
5932,30050,"Generic",,,
5933,8080,"Generic",,,
5934,7043,"Generic",,,
5935,9560,"Generic",,,
5936,6386,"Generic",,,
5937,9619,"Generic",,,
5938,8493,"Generic",,,
5939,6022,"Generic",,,
5940,9530,"Generic",,,
5941,10129,"Generic",,,
5942,9892,"Generic",,,
5943,8563,"Generic",,,
5944,8580,"Generic",,,
5945,7645,"Generic",,,
5946,7396,"Generic",,,
5947,7450,"Generic",,,
5948,8820,"Generic",,,
5949,10412,"Generic",,,
5950,8213,"Generic",,,
5951,9431,"Generic",,,
5952,8917,"Generic",,,
5953,7322,"Generic",,,
5954,13660,"Generic",,,
5955,10893,"Generic",,,
5956,10146,"Generic",,,
5957,7095,"Generic",,,
5958,8962,"Generic",,,
5959,7462,"Generic",,,
5960,9482,"Generic",,,
5961,8485,"Generic",,,
5962,10776,"Generic",,,
5963,7735,"Generic",,,
5964,9977,"Generic",,,
5965,8184,"Generic",,,
5966,8160,"Generic",,,
5967,8608,"Generic",,,
5968,8899,"Generic",,,
5969,8599,"Generic",,,
5970,6339,"Generic",,,
5971,8404,"Generic",,,
5972,8542,"Generic",,,
5973,7836,"Generic",,,
5974,6555,"Generic",,,
5975,7560,"Generic",,,
5976,7425,"Generic",,,
5977,8392,"Generic",,,
5978,8348,"Generic",,,
5979,7508,"Generic",,,
5980,10431,"Generic",,,
5981,6737,"Generic",,,
5982,12656,"Generic",,,
5983,7230,"Generic",,,
5984,9265,"Generic",,,
5985,10381,"Generic",,,
5986,8219,"Generic",,,
5987,7191,"Generic",,,
5988,8276,"Generic",,,
5989,7767,"Generic",,,
5990,7823,"Generic",,,
5991,8350,"Generic",,,
5992,9278,"Generic",,,
5993,6839,"Generic",,,
5994,9107,"Generic",,,
5995,7617,"Generic",,,
5996,8284,"Generic",,,
5997,9369,"Generic",,,
5998,17770,"Generic",,,
5999,10593,"Generic",,,
6000,7633,"Generic",,,
6001,7674,"Generic",,,
6002,7825,"Generic",,,
6003,8768,"Generic",,,
6004,9091,"Generic",,,
6005,9005,"Generic",,,
6006,10509,"Generic",,,
6007,8137,"Generic",,,
6008,7995,"Generic",,,
6009,12899,"Generic",,,
6010,8940,"Generic",,,
6011,8923,"Generic",,,
6012,7679,"Generic",,,
6013,8227,"Generic",,,
6014,11659,"Generic",,,
6015,7793,"Generic",,,
6016,9860,"Generic",,,
6017,10563,"Generic",,,
6018,6967,"Generic",,,
6019,8577,"Generic",,,
6020,7580,"Generic",,,
6021,8177,"Generic",,,
6022,11932,"Generic",,,
6023,10288,"Generic",,,
6024,8429,"Generic",,,
6025,10228,"Generic",,,
6026,9542,"Generic",,,
6027,8688,"Generic",,,
6028,10168,"Generic",,,
6029,8322,"Generic",,,
6030,7253,"Generic",,,
6031,6492,"Generic",,,
6032,8426,"Generic",,,
6033,9907,"Generic",,,
6034,8560,"Generic",,,
6035,7197,"Generic",,,
6036,9149,"Generic",,,
6037,9819,"Generic",,,
6038,11445,"Generic",,,
6039,9974,"Generic",,,
6040,8936,"Generic",,,
6041,6773,"Generic",,,
6042,8401,"Generic",,,
6043,7591,"Generic",,,
6044,7500,"Generic",,,
6045,7443,"Generic",,,
6046,8046,"Generic",,,
6047,12165,"Generic",,,
6048,7858,"Generic",,,
6049,9138,"Generic",,,
6050,8456,"Generic",,,
6051,6843,"Generic",,,
6052,11738,"Generic",,,
6053,14638,"Generic",,,
6054,8920,"Generic",,,
6055,10160,"Generic",,,
6056,14061,"Generic",,,
6057,9924,"Generic",,,
6058,7468,"Generic",,,
6059,8272,"Generic",,,
6060,9364,"Generic",,,
6061,8447,"Generic",,,
6062,7923,"Generic",,,
6063,9889,"Generic",,,
6064,8328,"Generic",,,
6065,8533,"Generic",,,
6066,15177,"Generic",,,
6067,7105,"Generic",,,
6068,8458,"Generic",,,
6069,7719,"Generic",,,
6070,7682,"Generic",,,
6071,11209,"Generic",,,
6072,19844,"Generic",,,
6073,6180,"Generic",,,
6074,9754,"Generic",,,
6075,6666,"Generic",,,
6076,8452,"Generic",,,
6077,7563,"Generic",,,
6078,8334,"Generic",,,
6079,7238,"Generic",,,
6080,6949,"Generic",,,
6081,8663,"Generic",,,
6082,6158,"Generic",,,
6083,6927,"Generic",,,
6084,7577,"Generic",,,
6085,8450,"Generic",,,
6086,7095,"Generic",,,
6087,6950,"Generic",,,
6088,7599,"Generic",,,
6089,5927,"Generic",,,
6090,13152,"Generic",,,
6091,8276,"Generic",,,
6092,7763,"Generic",,,
6093,8162,"Generic",,,
6094,8299,"Generic",,,
6095,8520,"Generic",,,
6096,6740,"Generic",,,
6097,7957,"Generic",,,
6098,7620,"Generic",,,
6099,8352,"Generic",,,
6100,8221,"Generic",,,
6101,6543,"Generic",,,
6102,7976,"Generic",,,
6103,8643,"Generic",,,
6104,8077,"Generic",,,
6105,6602,"Generic",,,
6106,9164,"Generic",,,
6107,7435,"Generic",,,
6108,8952,"Generic",,,
6109,7043,"Generic",,,
6110,7171,"Generic",,,
6111,6032,"Generic",,,
6112,9173,"Generic",,,
6113,7308,"Generic",,,
6114,7105,"Generic",,,
6115,6045,"Generic",,,
6116,7329,"Generic",,,
6117,6149,"Generic",,,
6118,9356,"Generic",,,
6119,5534,"Generic",,,
6120,6163,"Generic",,,
6121,8233,"Generic",,,
6122,7793,"Generic",,,
6123,8481,"Generic",,,
6124,7577,"Generic",,,
6125,6326,"Generic",,,
6126,6138,"Generic",,,
6127,5252,"Generic",,,
6128,6790,"Generic",,,
6129,6957,"Generic",,,
6130,6987,"Generic",,,
6131,4933,"Stub",,,
6132,7620,"Generic",,,
6133,8374,"Generic",,,
6134,8779,"Generic",,,
6135,7552,"Generic",,,
6136,7159,"Generic",,,
6137,8200,"Generic",,,
6138,6425,"Generic",,,
6139,6865,"Generic",,,
6140,11927,"Generic",,,
6141,8159,"Generic",,,
6142,9295,"Generic",,,
6143,8511,"Generic",,,
6144,10741,"Generic",,,
6145,8861,"Generic",,,
6146,7316,"Generic",,,
6147,10977,"Generic",,,
6148,9304,"Generic",,,
6149,8669,"Generic",,,
6150,9822,"Generic",,,
6151,9029,"Generic",,,
6152,10766,"Generic",,,
6153,7870,"Generic",,,
6154,12987,"Generic",,,
6155,8670,"Generic",,,
6156,7170,"Generic",,,
6157,8131,"Generic",,,
6158,9713,"Generic",,,
6159,9636,"Generic",,,
6160,8727,"Generic",,,
6161,8012,"Generic",,,
6162,5661,"Generic",,,
6163,8597,"Generic",,,
6164,10950,"Generic",,,
6165,7905,"Generic",,,
6166,9342,"Generic",,,
6167,9458,"Generic",,,
6168,18761,"Generic",,,
6169,7957,"Generic",,,
6170,8742,"Generic",,,
6171,10291,"Generic",,,
6172,9297,"Generic",,,
6173,7427,"Generic",,,
6174,11245,"Generic",,,
6175,7705,"Generic",,,
6176,13793,"Generic",,,
6177,8121,"Generic",,,
6178,8068,"Generic",,,
6179,12262,"Generic",,,
6180,8726,"Generic",,,
6181,10342,"Generic",,,
6182,6106,"Generic",,,
6183,12525,"Generic",,,
6184,7380,"Generic",,,
6185,8806,"Generic",,,
6186,10156,"Generic",,,
6187,7612,"Generic",,,
6188,7208,"Generic",,,
6189,8140,"Generic",,,
6190,6977,"Generic",,,
6191,8215,"Generic",,,
6192,8921,"Generic",,,
6193,8951,"Generic",,,
6194,9432,"Generic",,,
6195,7189,"Generic",,,
6196,7307,"Generic",,,
6197,7858,"Generic",,,
6198,7920,"Generic",,,
6199,6941,"Generic",,,
6200,9499,"Generic",,,
6201,7970,"Generic",,,
6202,13823,"Generic",,,
6203,7856,"Generic",,,
6204,11585,"Generic",,,
6205,7938,"Generic",,,
6206,7303,"Generic",,,
6207,13023,"Generic",,,
6208,9488,"Generic",,,
6209,9163,"Generic",,,
6210,19402,"Generic",,,
6211,9008,"Generic",,,
6212,8977,"Generic",,,
6213,7151,"Generic",,,
6214,6716,"Generic",,,
6215,7684,"Generic",,,
6216,10970,"Generic",,,
6217,13214,"Generic",,,
6218,10138,"Generic",,,
6219,10099,"Generic",,,
6220,10896,"Generic",,,
6221,7871,"Generic",,,
6222,9773,"Generic",,,
6223,10232,"Generic",,,
6224,7862,"Generic",,,
6225,7947,"Generic",,,
6226,16804,"Generic",,,
6227,8441,"Generic",,,
6228,8257,"Generic",,,
6229,8739,"Generic",,,
6230,11259,"Generic",,,
6231,8547,"Generic",,,
6232,8294,"Generic",,,
6233,10041,"Generic",,,
6234,8981,"Generic",,,
6235,19083,"Generic",,,
6236,9504,"Generic",,,
6237,7364,"Generic",,,
6238,9085,"Generic",,,
6239,7321,"Generic",,,
6240,5879,"Generic",,,
6241,6845,"Generic",,,
6242,8593,"Generic",,,
6243,6453,"Generic",,,
6244,9505,"Generic",,,
6245,9397,"Generic",,,
6246,7120,"Generic",,,
6247,8263,"Generic",,,
6248,6510,"Generic",,,
6249,5510,"Generic",,,
6250,8353,"Generic",,,
6251,8310,"Generic",,,
6252,8965,"Generic",,,
6253,10923,"Generic",,,
6254,7886,"Generic",,,
6255,7938,"Generic",,,
6256,8994,"Generic",,,
6257,5124,"Generic",,,
6258,6202,"Generic",,,
6259,8195,"Generic",,,
6260,7362,"Generic",,,
6261,11641,"Generic",,,
6262,8815,"Generic",,,
6263,8805,"Generic",,,
6264,8612,"Generic",,,
6265,6946,"Generic",,,
6266,11757,"Generic",,,
6267,7975,"Generic",,,
6268,8695,"Generic",,,
6269,7451,"Generic",,,
6270,9122,"Generic",,,
6271,10128,"Generic",,,
6272,8741,"Generic",,,
6273,9953,"Generic",,,
6274,11763,"Generic",,,
6275,9650,"Generic",,,
6276,8503,"Generic",,,
6277,7274,"Generic",,,
6278,8690,"Generic",,,
6279,7793,"Generic",,,
6280,8054,"Generic",,,
6281,9295,"Generic",,,
6282,8829,"Generic",,,
6283,7382,"Generic",,,
6284,8705,"Generic",,,
6285,11647,"Generic",,,
6286,6963,"Generic",,,
6287,7533,"Generic",,,
6288,7910,"Generic",,,
6289,9391,"Generic",,,
6290,7510,"Generic",,,
6291,7390,"Generic",,,
6292,7487,"Generic",,,
6293,9262,"Generic",,,
6294,9230,"Generic",,,
6295,6774,"Generic",,,
6296,7667,"Generic",,,
6297,9178,"Generic",,,
6298,9108,"Generic",,,
6299,8516,"Generic",,,
6300,8784,"Generic",,,
6301,8046,"Generic",,,
